Unnamed: 0,Age,Workclass,Fnlwgt,Education-num,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
15092,18, Private,400616,10, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
11926,43, Private,186188,10, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22044,52, Private,150812,10, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
24687,36, Private,187098,9, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
9215,38, Local-gov,227154,13, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
32246,32, Self-emp-not-inc,116508,10, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
24165,19, Private,205830,9, Other-service, Own-child, White, Female,0,0,40, El-Salvador, <=50K
25732,64, Private,98586,16, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
20625,42, Private,71458,10, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
5424,32, Private,153078,13, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
13265,43, Private,96249,9, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, >50K
19785,30, Private,158420,13, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States, <=50K
15567,61, State-gov,159908,7, Other-service, Unmarried, White, Female,0,0,32, United-States, >50K
12501,28, Private,120135,11, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
7492,53, Private,123011,9, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
27046,22, Private,112137,10, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,20, South, <=50K
8995,20, Private,390817,3, Handlers-cleaners, Not-in-family, White, Male,0,0,25, Mexico, <=50K
1550,23, Private,200973,9, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
17393,40, Private,221172,14, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
14842,54, Private,171924,13, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
10929,46, Private,224559,9, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
22502,19, Private,182590,6, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
5095,24, State-gov,165201,10, Adm-clerical, Wife, White, Female,0,0,45, United-States, <=50K
17032,36, Federal-gov,89083,11, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
3243,25, Private,206600,5, Machine-op-inspct, Other-relative, White, Male,0,0,48, Mexico, <=50K
11054,19, Private,344414,10, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
21359,29, Private,49087,13, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
727,20, Private,299047,10, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
16125,21, Private,219137,6, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
14591,43, Private,197397,10, Prof-specialty, Wife, Other, Female,0,0,6, Puerto-Rico, <=50K
9133,20, State-gov,41103,10, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
23784,51, Private,178054,10, Sales, Husband, White, Male,0,0,40, United-States, >50K
8169,27, Private,221912,9, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
331,26, Private,224563,13, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
7027,64, Self-emp-not-inc,143716,14, Prof-specialty, Husband, White, Male,0,0,2, United-States, <=50K
13809,42, Self-emp-not-inc,195897,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
211,37, Private,208358,9, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31163,29, Self-emp-not-inc,404998,11, Farming-fishing, Husband, White, Male,0,0,90, United-States, <=50K
2263,31, Private,54929,10, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
6343,32, Private,34104,10, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30547,18, Private,137646,7, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
18165,18, Private,111476,7, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
11367,43, Private,281422,12, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
3543,43, Local-gov,105862,10, Adm-clerical, Wife, White, Female,0,1902,40, United-States, >50K
1438,41, Self-emp-not-inc,141327,14, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
10707,34, Self-emp-not-inc,426431,13, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19252,53, Local-gov,608184,9, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
16251,55, Self-emp-not-inc,349910,12, Sales, Husband, White, Male,0,0,60, United-States, <=50K
18818,25, Private,52536,12, Tech-support, Own-child, White, Female,0,1594,25, United-States, <=50K
27011,21, Private,119704,10, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
4792,32, Private,238944,9, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
9420,33, Private,245777,9, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28882,39, Private,74194,9, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
26506,76, Private,208843,4, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
25594,28, Private,111520,7, Machine-op-inspct, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
6475,38, Private,175360,6, Prof-specialty, Not-in-family, White, Male,0,2559,90, United-States, >50K
9506,43, State-gov,41834,9, Transport-moving, Husband, White, Male,0,0,38, United-States, >50K
18802,34, Private,24529,9, Adm-clerical, Unmarried, White, Male,0,0,15, United-States, <=50K
22752,31, Private,288983,10, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
920,23, Private,257509,10, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
12171,20, Private,203240,12, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
16396,21, Private,305781,9, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K
4868,22, Private,162869,10, Sales, Other-relative, White, Male,0,0,65, United-States, <=50K
818,64, Private,169871,9, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
15872,49, State-gov,194895,13, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
10976,48, Self-emp-not-inc,32825,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32410,29, Private,183854,9, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
9896,29, Private,120359,9, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
453,42, Private,197583,12, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
9241,38, Private,233194,9, Sales, Husband, Black, Male,0,0,40, United-States, >50K
19359,28, Private,232782,10, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
9848,59, Private,221336,6, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
3457,21, Private,151158,10, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
28595,35, Private,61518,9, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
29810,17, Private,206998,7, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
28889,41, Self-emp-not-inc,233130,9, Exec-managerial, Husband, White, Male,0,0,45, Mexico, <=50K
30388,31, Local-gov,48520,12, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
28045,22, Private,200318,12, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
940,31, Private,78602,12, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
2739,41, Private,194710,9, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
11796,62, Private,136314,10, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
4196,76, Self-emp-inc,120796,5, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26050,33, Private,189368,10, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
26023,46, Private,208872,11, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31819,42, Private,176063,11, Exec-managerial, Husband, White, Male,15024,0,55, United-States, >50K
4071,41, Local-gov,52037,10, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
17784,35, Private,328466,5, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
28255,46, Private,53893,10, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
8222,28, Federal-gov,190303,12, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
8123,23, Private,199908,7, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
6363,61, Local-gov,176753,9, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
14450,21, Private,26410,9, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
5796,47, Federal-gov,34845,13, Adm-clerical, Husband, White, Male,0,0,45, Germany, >50K
3677,53, Local-gov,181755,14, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
8864,33, Self-emp-not-inc,202729,13, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30324,22, Private,313873,7, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
31366,25, Private,173062,13, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
24475,41, Self-emp-not-inc,152880,9, Adm-clerical, Not-in-family, Black, Female,0,0,28, United-States, <=50K
5188,33, Private,124187,7, Transport-moving, Not-in-family, Black, Male,0,0,60, United-States, <=50K
25139,50, Private,185407,11, Tech-support, Husband, White, Male,0,0,38, United-States, >50K
17492,26, Private,250038,10, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
16776,54, Private,87205,9, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
10308,25, Private,113436,10, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
19613,43, Private,253759,9, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States, <=50K
2262,46, Private,169180,11, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26776,19, Private,309284,10, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24040,27, Private,118230,10, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
26659,20, Private,166527,10, Adm-clerical, Own-child, Other, Female,0,0,20, United-States, <=50K
22219,25, Private,476334,10, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20710,31, Private,414525,8, Farming-fishing, Not-in-family, Black, Male,0,0,60, United-States, <=50K
25548,51, Private,673764,11, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
13186,32, Private,127610,13, Prof-specialty, Wife, White, Female,0,1902,32, United-States, >50K
1779,43, Private,193882,10, Sales, Husband, White, Male,7688,0,40, United-States, >50K
2553,27, Private,93021,9, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
32408,30, Private,205152,13, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
2686,49, Private,188823,9, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
1040,90, Private,137018,9, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30501,21, Private,89154,7, Other-service, Own-child, White, Male,0,0,42, El-Salvador, <=50K
17947,41, Private,97632,10, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
16939,23, Private,419394,10, Sales, Own-child, Black, Male,0,0,9, United-States, <=50K
3071,35, Private,376455,10, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
20858,58, Private,234481,6, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
7529,64, Private,256466,9, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
23443,42, Local-gov,193537,4, Other-service, Not-in-family, White, Female,0,0,35, Puerto-Rico, <=50K
17812,36, Private,36423,9, Transport-moving, Husband, White, Male,0,0,25, United-States, >50K
7766,43, Private,48882,9, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
11045,46, Private,234690,9, Sales, Husband, White, Male,0,0,40, United-States, <=50K
17800,25, Private,130302,9, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
25696,31, Private,377374,10, Adm-clerical, Unmarried, Black, Female,0,0,40, Japan, <=50K
15682,21, Private,50411,9, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
28434,46, Private,116635,13, Prof-specialty, Unmarried, Black, Female,0,0,36, United-States, <=50K
15663,33, Federal-gov,137059,10, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
15128,42, Private,210534,3, Adm-clerical, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
26459,34, State-gov,173730,14, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
20985,27, Private,194690,5, Other-service, Own-child, White, Male,0,0,50, Mexico, <=50K
7961,47, Private,196707,15, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
7399,42, Local-gov,227065,14, Prof-specialty, Not-in-family, White, Male,0,0,22, United-States, <=50K
31317,23, Private,50953,10, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
27830,25, Private,50103,9, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
27908,61, Private,159822,4, Craft-repair, Husband, White, Male,7688,0,40, Poland, >50K
22881,32, Private,206051,10, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
10303,69, Private,370888,12, Adm-clerical, Not-in-family, White, Female,2964,0,6, Germany, <=50K
22175,35, Self-emp-inc,187046,14, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
31315,27, Private,217379,10, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
5839,48, Private,96359,13, Exec-managerial, Husband, White, Male,0,0,60, Greece, >50K
2024,36, Private,35309,13, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28648,46, Federal-gov,199725,11, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
26446,21, Private,27255,10, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
9019,56, Private,298695,4, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
10894,71, Private,124959,9, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
17397,45, Private,54744,10, Craft-repair, Husband, White, Male,0,1848,40, United-States, >50K
14831,48, Self-emp-inc,302612,14, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28,39, Private,367260,9, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, <=50K
9718,49, Self-emp-not-inc,163352,15, Prof-specialty, Husband, White, Male,0,0,85, United-States, >50K
355,38, Federal-gov,95432,9, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
3170,22, State-gov,334693,10, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
15383,55, Private,56645,13, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17580,40, Private,239708,7, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
17700,32, Self-emp-not-inc,115066,9, Sales, Husband, White, Male,0,0,60, United-States, >50K
32260,39, Federal-gov,232036,10, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
23241,19, Private,261259,9, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
5643,38, Private,256864,9, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
18460,29, Private,250819,10, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24008,44, Self-emp-not-inc,282722,15, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
3675,27, Private,150025,3, Handlers-cleaners, Other-relative, White, Male,0,0,40, Guatemala, <=50K
15450,31, Self-emp-not-inc,325355,13, Exec-managerial, Wife, White, Female,0,1902,40, United-States, >50K
20608,72, Local-gov,166253,9, Handlers-cleaners, Wife, White, Female,0,0,2, United-States, <=50K
17348,44, Private,215468,13, Machine-op-inspct, Unmarried, Black, Female,0,0,7, United-States, <=50K
13763,51, Self-emp-not-inc,136322,9, Farming-fishing, Husband, White, Male,0,1579,40, United-States, <=50K
6749,54, Self-emp-inc,149650,9, Other-service, Not-in-family, White, Male,0,0,40, Canada, <=50K
